name~location_id~city~state~awards~positive~uName~uLocation
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~Chris E~Andover, United Kingdom
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~Sarah A~High Wycombe, United Kingdom
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~Alice S~La Grange, Illinois
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~cr159~St. Petersburg, Florida
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~IbizaLoveYou~Kuwait
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~Kee S~Santiago, Chile
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~Eduardo284~Sao Paulo, SP
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~Rosanamannsp~Aguascalientes, Mexico
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~JDB001~Melbourne, Australia
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~PLO528~Los Angeles, California
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~Greg H~Collierville, Tennessee
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~Liam K~Dumbarton, United Kingdom
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~negative~glapril~Metairie
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~LSP9~London
The Cheesecake Factory~878494~Los Angeles~California~Certificate of Excellence 2016~positive~Michel M~Sainte-Adele, Canada
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~positive~Hetali L~Chapel Hill, North Carolina
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~positive~rt113~Birmingham, Michigan
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~RoadsandRunways~Warrington, United Kingdom
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~positive~Joy G~Durham, North Carolina
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~FenwickFarmer~Ionia County, Michigan
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~lrbp~Lake Charles, Louisiana
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~Charlie Y~Tampa, Florida
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~valorrmac~Cincinnati, Ohio
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~$5 for a toasted sweet or savory, and $4 for a pack of 6 to go.~M_Norstein~San Diego, California
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~World Passport~Los Angeles, California
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~positive~kingedward29~Michigan
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~astaplet82~Dallas, Texas
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~GerMar60~Burton-on-Trent
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~Kellyn123~Rhode Island
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~rrenfro1~Tulsa, Oklahoma
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~caloundracouple~Brisbane, Australia
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~positive~Sarahws888~Buckingham, United Kingdom
The Crumpet Shop~555782~Seattle~Washington~Certificate of Excellence 2016~negative~bluegene126~ny
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~positive~Erick E~Los Angeles, California
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~Fishgeckos~Dallas, Texas
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~positive~Mayaroundtheworld~Los Angeles, California
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~stoketun~Los Angeles, California
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~Matthew R~Hartland, Connecticut 06027
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~tanewman~England
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~GurpreetMehdiratta~New Delhi, India
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~Viviane_Muller~Porto Alegre, RS
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~swood73~Mechanicsburg, Pennsylvania
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~PeterThomas1980~Philadelphia, Pennsylvania
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~Mark F~New York City, New York
The Griddle Cafe~350455~Los Angeles~California~Certificate of Excellence 2016~negative~Ralxndr~Reno
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~Vegas-Queen666~Newcastle upon Tyne, United Kingdom
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~Chris236D~Brooklyn, New York
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~Phyllis M~Las Vegas, Nevada
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~embenfleet~Benfleet, United Kingdom
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~negative~PlanoGreg~Plano, Texas
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~negative~310Amanda~Los Angeles, California
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~lovetotravel01061972~Sydney, Australia
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~negative~roamingwulff2016~Sydney, Australia
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~sivrei~Oslo
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~travelnut2009~new york, ny
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~NC R~NYC
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~margaritaparrish~Sydney, Australia
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~vibgre~Oslo, Norway
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~IrishColleen2010~Chicago, Illinois
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~RickX01~Brisbane, Australia
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~ChristianePedreiro~Uberlandia, MG
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~pryncess830~Spartanburg, South Carolina
The Ivy~348150~Los Angeles~California~Certificate of Excellence 2016~positive~Randy G~Los Angeles, California
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~FuzzyBeaver~Montreal, Canada
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~negative~abhirv87~Bellevue, Washington
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~negative~TravelAgentDave~The O.C., California
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~CisVancouver_WA~Vancouver, WA
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~Marcy W~Kirkland, Washington
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~marphilk~Syosset, New York
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~Jamie Kay S~Saint Louis, Missouri
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~negative~calgarypat~calgary
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~DennyDen4~San Carlos, California
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~raferjack~Corpus Christi, Texas
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~lisacan2~Fort Wayne, Indiana
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~negative~John M~Milwaukee
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~PostcardPassenger~Seattle, Washington
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~RoadsandRunways~Warrington, United Kingdom
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~positive~margaretf821~rhode island
The Pink Door~463486~Seattle~Washington~Certificate of Excellence 2016~negative~travellerfromatown~Allentown, Pennsylvania
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~mhfella~Upstate New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~JVRyan~Troy, New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~cl1994~Albany, New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~M C~Troy, New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~Tom F~Albany, NY
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~donnac93940~South Lake Tahoe
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~Ann-Non-E-Mouse~Morehead City, North Carolina
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~PainterRob~Delmar, New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~Don T~Clifton Park, New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~Patricia H~Chapel Hill, North Carolina
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~Lori12309~Niskayuna, New York
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~Paul B~Altamont, NY
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~feralman~usa
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~positive~eluper~Albany, NY
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~Linda G~selkirk, United States
The Ruck~3735989~Troy~New York~Certificate of Excellence 2016~negative~kelly48571~Schaghticoke, New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~mnaples888~Utica, New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~Jo Anne V~New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~lmoore002~Ontario, Oregon
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~nycfamilyt2013~NYC
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~Rick S~Whitesboro, New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~negative~Fran D~Lowville, New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~negative~kmrs~White Plains,New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~Greg P~Bakersfield, vermont
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~negative~mdmd1~Maryland
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~negative~Liz12013~Trenton, Canada
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~negative~herovb~Upstate New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~mwb2042~Schenectady, New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~Jack S~Corunna, Ontario, Canada
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~AMERinLON~New York City, New York
The Tailor and The Cook~2654313~Utica~New York~Certificate of Excellence 2016~positive~Donna M~Utica, New York, United States
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~David J~Syracuse, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Harris S~New York City, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Ann K~New Hartford, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~John W~Utica, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~BBfoodie777~Ilion, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~James C~Utica, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~justlyl~Barneveld, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Dave D~Canandaigua, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Kendra T~Utica, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~Allison S~Sauquoit, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~kathleenn707~Herkim
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~hitthehighway~Upstate NY
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~LovetoskiNewYork~New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Adkcamp~Indian Lake, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Eissensday~New Hartford, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Kathleen C~Utica, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~positive~Michele0101~Central New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~David D~Whitesboro, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~ReneeGourmet~Lyons Falls, New York
The Willows~2314801~Utica~New York~Certificate of Excellence 2016~negative~justlyl~Barneveld, New York
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~positive~Marco P~Lisbon, Portugal
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~positive~Steve S~Canberra, Australia
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~negative~Nancy S~Denver, Colorado
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~positive~Mrsym2~Dalton, Georgia
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~negative~Victoria C~London, United Kingdom
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~positive~Randy H~Encinitas, California
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~positive~Bert W~Doetinchem, The Netherlands
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~negative~Peter E~Everleigh, United Kingdom
Thinking Cup~1980452~Boston~Massachusetts~Certificate of Excellence 2016~negative~Les_Landau~Canberra, Australia
